x,y,z
0.35,0.65,0.21404250769016575
0.35,0.6,0.19857652888318825
0.39999999999999997,0.6,0.2250168981698615
0.39999999999999997,0.5499999999999999,0.20668077372800808
0.44999999999999996,0.5499999999999999,0.2318699907144106
0.39999999999999997,0.5499999999999999,0.20668077372800808
0.39999999999999997,0.49999999999999994,0.1879498947305334
0.39999999999999997,0.5499999999999999,0.20668077372800808
0.44999999999999996,0.5499999999999999,0.2318699907144106
0.44999999999999996,0.49999999999999994,0.2108562843165851
0.49999999999999994,0.49999999999999994,0.2342007914273313
0.49999999999999994,0.5499999999999999,0.2575409884243877
0.44999999999999996,0.5499999999999999,0.2318699907144106
0.39999999999999997,0.5499999999999999,0.20668077372800808
0.44999999999999996,0.5499999999999999,0.2318699907144106
0.44999999999999996,0.6,0.252440833210975
0.44999999999999996,0.65,0.27210200059523726
0.49999999999999994,0.65,0.3022272118232937
0.44999999999999996,0.65,0.27210200059523726
0.49999999999999994,0.65,0.3022272118232937
0.5499999999999999,0.65,0.33234786153776363
0.49999999999999994,0.65,0.3022272118232937
0.49999999999999994,0.7000000000000001,0.3225245557782865
0.49999999999999994,0.65,0.3022272118232937
0.49999999999999994,0.7000000000000001,0.3225245557782865
0.49999999999999994,0.65,0.3022272118232937
0.5499999999999999,0.65,0.33234786153776363
0.6,0.65,0.36183445666065134
0.65,0.65,0.39001829714605485
0.65,0.6,0.36183685351553646
0.65,0.65,0.39001829714605485
0.6,0.65,0.36183445666065134
0.65,0.65,0.39001829714605485
0.65,0.6,0.36183685351553646
0.7000000000000001,0.6,0.38614137662575504
0.7000000000000001,0.65,0.4162157839625043
0.7000000000000001,0.6,0.38614137662575504
0.65,0.6,0.36183685351553646
0.7000000000000001,0.6,0.38614137662575504
0.7500000000000001,0.6,0.40798020389779893
0.7500000000000001,0.65,0.439755542893788
0.8000000000000002,0.65,0.4600069235450116
0.8000000000000002,0.6,0.42676825246331623
0.8000000000000002,0.5499999999999999,0.39199177502778365
0.8000000000000002,0.49999999999999994,0.3564666452447852
0.7500000000000001,0.49999999999999994,0.34077358341323627
0.8000000000000002,0.49999999999999994,0.3564666452447852
0.7500000000000001,0.49999999999999994,0.34077358341323627
0.7500000000000001,0.44999999999999996,0.30680678285692065
0.7000000000000001,0.44999999999999996,0.29038370630286475
0.7000000000000001,0.49999999999999994,0.3225322902948782
0.7000000000000001,0.5499999999999999,0.3546755327734506
0.65,0.5499999999999999,0.33235154490215707
0.7000000000000001,0.5499999999999999,0.3546755327734506
0.65,0.5499999999999999,0.33235154490215707
0.6,0.5499999999999999,0.30833489023932675
0.6,0.6,0.33568949861085895
0.6,0.65,0.36183445666065134
0.65,0.65,0.39001829714605485
0.6,0.65,0.36183445666065134
0.5499999999999999,0.65,0.33234786153776363
0.5499999999999999,0.6,0.3083335173487372
0.6,0.6,0.33568949861085895
0.65,0.6,0.36183685351553646
0.65,0.5499999999999999,0.33235154490215707
0.65,0.6,0.36183685351553646
0.65,0.5499999999999999,0.33235154490215707
0.65,0.6,0.36183685351553646
0.65,0.5499999999999999,0.33235154490215707
0.65,0.49999999999999994,0.302231469183713
0.65,0.44999999999999996,0.27210638480929855
0.65,0.39999999999999997,0.2425464079696192
0.65,0.44999999999999996,0.27210638480929855
0.65,0.39999999999999997,0.2425464079696192
0.7000000000000001,0.39999999999999997,0.2588381902153635
0.7000000000000001,0.44999999999999996,0.29038370630286475
0.7000000000000001,0.39999999999999997,0.2588381902153635
0.7000000000000001,0.35,0.22842389266172775
0.7000000000000001,0.39999999999999997,0.2588381902153635
0.65,0.39999999999999997,0.2425464079696192
0.7000000000000001,0.39999999999999997,0.2588381902153635
0.65,0.39999999999999997,0.2425464079696192
0.65,0.44999999999999996,0.27210638480929855
0.65,0.49999999999999994,0.302231469183713
0.6,0.49999999999999994,0.2803913807849562
0.6,0.5499999999999999,0.30833489023932675
0.6,0.49999999999999994,0.2803913807849562
0.5499999999999999,0.49999999999999994,0.25754175883881547
0.5499999999999999,0.5499999999999999,0.283208094816621
0.6,0.5499999999999999,0.30833489023932675
0.6,0.49999999999999994,0.2803913807849562
0.6,0.44999999999999996,0.2524432220709898
0.5499999999999999,0.44999999999999996,0.2318711505658931
0.6,0.44999999999999996,0.2524432220709898
0.6,0.39999999999999997,0.2250193330650331
0.65,0.39999999999999997,0.2425464079696192
0.65,0.35,0.2140464472650663
0.6,0.35,0.19857885951356968
0.6,0.39999999999999997,0.2250193330650331
0.6,0.44999999999999996,0.2524432220709898
0.5499999999999999,0.44999999999999996,0.2318711505658931
0.6,0.44999999999999996,0.2524432220709898
0.5499999999999999,0.44999999999999996,0.2318711505658931
0.6,0.44999999999999996,0.2524432220709898
0.6,0.39999999999999997,0.2250193330650331
0.65,0.39999999999999997,0.2425464079696192
0.65,0.44999999999999996,0.27210638480929855
0.6,0.44999999999999996,0.2524432220709898
0.5499999999999999,0.44999999999999996,0.2318711505658931
0.49999999999999994,0.44999999999999996,0.21085670790867642
0.49999999999999994,0.39999999999999997,0.18795052597171705
0.44999999999999996,0.39999999999999997,0.16921612324795005
0.39999999999999997,0.39999999999999997,0.15083331733156768
0.35,0.39999999999999997,0.13310981338178374
0.39999999999999997,0.39999999999999997,0.15083331733156768
0.39999999999999997,0.44999999999999996,0.16921589503554108
0.44999999999999996,0.44999999999999996,0.18983907774562916
0.49999999999999994,0.44999999999999996,0.21085670790867642
0.49999999999999994,0.39999999999999997,0.18795052597171705
0.5499999999999999,0.39999999999999997,0.20668208708560284
0.49999999999999994,0.39999999999999997,0.18795052597171705
0.5499999999999999,0.39999999999999997,0.20668208708560284
0.5499999999999999,0.35,0.18239629795945428
0.6,0.35,0.19857885951356968
0.65,0.35,0.2140464472650663
0.7000000000000001,0.35,0.22842389266172775
0.7500000000000001,0.35,0.24134273610997836
0.7500000000000001,0.3,0.2108649823053037
0.7500000000000001,0.25,0.18240290681724963
0.7000000000000001,0.25,0.17263905706359267
0.7000000000000001,0.3,0.1995775846655788
0.7500000000000001,0.3,0.2108649823053037
0.7000000000000001,0.3,0.1995775846655788
0.7000000000000001,0.25,0.17263905706359267
0.7000000000000001,0.3,0.1995775846655788
0.7000000000000001,0.35,0.22842389266172775
0.7000000000000001,0.3,0.1995775846655788
0.7000000000000001,0.35,0.22842389266172775
0.7000000000000001,0.3,0.1995775846655788
0.7000000000000001,0.35,0.22842389266172775
0.7500000000000001,0.35,0.24134273610997836
0.7500000000000001,0.39999999999999997,0.2734771604733934
0.7500000000000001,0.35,0.24134273610997836
0.7000000000000001,0.35,0.22842389266172775
0.7500000000000001,0.35,0.24134273610997836
0.7000000000000001,0.35,0.22842389266172775
0.7500000000000001,0.35,0.24134273610997836
0.7500000000000001,0.3,0.2108649823053037
0.7000000000000001,0.3,0.1995775846655788
0.7000000000000001,0.35,0.22842389266172775
0.7500000000000001,0.35,0.24134273610997836
0.7500000000000001,0.39999999999999997,0.2734771604733934
0.7000000000000001,0.39999999999999997,0.2588381902153635
0.65,0.39999999999999997,0.2425464079696192
0.65,0.44999999999999996,0.27210638480929855
0.6,0.44999999999999996,0.2524432220709898
0.65,0.44999999999999996,0.27210638480929855
0.65,0.49999999999999994,0.302231469183713
0.65,0.44999999999999996,0.27210638480929855
0.7000000000000001,0.44999999999999996,0.29038370630286475
0.7500000000000001,0.44999999999999996,0.30680678285692065
0.8000000000000002,0.44999999999999996,0.32093562266872006
0.8500000000000002,0.44999999999999996,0.3323783451420696
0.8500000000000002,0.39999999999999997,0.2962707739520128
0.8000000000000002,0.39999999999999997,0.28607112480201946
0.8000000000000002,0.35,0.25245686758521513
0.7500000000000001,0.35,0.24134273610997836
0.7000000000000001,0.35,0.22842389266172775
0.7000000000000001,0.39999999999999997,0.2588381902153635
0.7000000000000001,0.35,0.22842389266172775
0.7000000000000001,0.39999999999999997,0.2588381902153635
0.7000000000000001,0.35,0.22842389266172775
0.7500000000000001,0.35,0.24134273610997836
0.7000000000000001,0.35,0.22842389266172775
0.65,0.35,0.2140464472650663
0.65,0.3,0.18701578300849267
0.65,0.25,0.16177281925852857
0.65,0.2,0.1385446964503868
0.65,0.15000000000000002,0.11747117513526371
0.7000000000000001,0.15000000000000002,0.1253616827093332
0.7000000000000001,0.2,0.14785070704418976
0.7000000000000001,0.15000000000000002,0.1253616827093332
0.7500000000000001,0.15000000000000002,0.13245169212646132
0.7500000000000001,0.2,0.15621261568401815
0.7000000000000001,0.2,0.14785070704418976
0.7000000000000001,0.25,0.17263905706359267
0.7500000000000001,0.25,0.18240290681724963
0.7500000000000001,0.3,0.2108649823053037
0.7500000000000001,0.35,0.24134273610997836
0.7000000000000001,0.35,0.22842389266172775
0.7000000000000001,0.39999999999999997,0.2588381902153635
0.65,0.39999999999999997,0.2425464079696192
0.7000000000000001,0.39999999999999997,0.2588381902153635
0.65,0.39999999999999997,0.2425464079696192
0.7000000000000001,0.39999999999999997,0.2588381902153635
0.65,0.39999999999999997,0.2425464079696192
0.65,0.35,0.2140464472650663
0.7000000000000001,0.35,0.22842389266172775
0.7000000000000001,0.3,0.1995775846655788
0.7000000000000001,0.35,0.22842389266172775
0.7000000000000001,0.39999999999999997,0.2588381902153635
0.65,0.39999999999999997,0.2425464079696192
0.65,0.44999999999999996,0.27210638480929855
0.65,0.39999999999999997,0.2425464079696192
0.7000000000000001,0.39999999999999997,0.2588381902153635
0.7500000000000001,0.39999999999999997,0.2734771604733934
0.7500000000000001,0.35,0.24134273610997836
0.7000000000000001,0.35,0.22842389266172775
0.7000000000000001,0.3,0.1995775846655788
0.7500000000000001,0.3,0.2108649823053037
0.7500000000000001,0.25,0.18240290681724963
0.7500000000000001,0.3,0.2108649823053037
0.7500000000000001,0.35,0.24134273610997836
0.7500000000000001,0.39999999999999997,0.2734771604733934
0.7000000000000001,0.39999999999999997,0.2588381902153635
0.65,0.39999999999999997,0.2425464079696192
0.6,0.39999999999999997,0.2250193330650331
0.65,0.39999999999999997,0.2425464079696192
0.7000000000000001,0.39999999999999997,0.2588381902153635
0.7000000000000001,0.35,0.22842389266172775
0.7500000000000001,0.35,0.24134273610997836
0.8000000000000002,0.35,0.25245686758521513
0.8000000000000002,0.3,0.2205755740416974
0.8000000000000002,0.35,0.25245686758521513
0.7500000000000001,0.35,0.24134273610997836
0.7500000000000001,0.3,0.2108649823053037
0.8000000000000002,0.3,0.2205755740416974
0.7500000000000001,0.3,0.2108649823053037
0.7500000000000001,0.25,0.18240290681724963
0.7500000000000001,0.2,0.15621261568401815
0.7000000000000001,0.2,0.14785070704418976
0.65,0.2,0.1385446964503868
0.65,0.25,0.16177281925852857
0.6,0.25,0.15008266923918076
0.5499999999999999,0.25,0.1378521533577995
0.5499999999999999,0.3,0.15936254558562532
0.6,0.3,0.17350150639007916
0.5499999999999999,0.3,0.15936254558562532
0.5499999999999999,0.25,0.1378521533577995
0.6,0.25,0.15008266923918076
0.65,0.25,0.16177281925852857
0.65,0.2,0.1385446964503868
0.65,0.25,0.16177281925852857
0.65,0.3,0.18701578300849267
0.6,0.3,0.17350150639007916
0.6,0.35,0.19857885951356968
0.5499999999999999,0.35,0.18239629795945428
0.6,0.35,0.19857885951356968
0.6,0.3,0.17350150639007916
0.65,0.3,0.18701578300849267
0.6,0.3,0.17350150639007916
0.5499999999999999,0.3,0.15936254558562532
0.5499999999999999,0.25,0.1378521533577995
0.5499999999999999,0.3,0.15936254558562532
0.5499999999999999,0.25,0.1378521533577995
0.5499999999999999,0.3,0.15936254558562532
0.5499999999999999,0.25,0.1378521533577995
0.5499999999999999,0.3,0.15936254558562532
0.5499999999999999,0.35,0.18239629795945428
0.49999999999999994,0.35,0.16586575424462943
0.5499999999999999,0.35,0.18239629795945428
0.5499999999999999,0.3,0.15936254558562532
0.5499999999999999,0.25,0.1378521533577995
0.5499999999999999,0.2,0.11805867566098227
0.5499999999999999,0.25,0.1378521533577995
0.49999999999999994,0.25,0.1253586379835588
0.49999999999999994,0.3,0.14491954706878396
0.49999999999999994,0.25,0.1253586379835588
0.5499999999999999,0.25,0.1378521533577995
0.6,0.25,0.15008266923918076
0.5499999999999999,0.25,0.1378521533577995
0.6,0.25,0.15008266923918076
0.6,0.2,0.12853307485150048
0.65,0.2,0.1385446964503868
0.6,0.2,0.12853307485150048
0.6,0.25,0.15008266923918076
0.5499999999999999,0.25,0.1378521533577995
0.49999999999999994,0.25,0.1253586379835588
0.49999999999999994,0.3,0.14491954706878396
0.44999999999999996,0.3,0.13047435720031067
0.49999999999999994,0.3,0.14491954706878396
0.49999999999999994,0.35,0.16586575424462943
0.49999999999999994,0.3,0.14491954706878396
0.49999999999999994,0.35,0.16586575424462943
0.5499999999999999,0.35,0.18239629795945428
0.49999999999999994,0.35,0.16586575424462943
0.49999999999999994,0.39999999999999997,0.18795052597171705
0.5499999999999999,0.39999999999999997,0.20668208708560284
0.49999999999999994,0.39999999999999997,0.18795052597171705
0.49999999999999994,0.35,0.16586575424462943
0.5499999999999999,0.35,0.18239629795945428
0.5499999999999999,0.39999999999999997,0.20668208708560284
0.5499999999999999,0.44999999999999996,0.2318711505658931
0.5499999999999999,0.49999999999999994,0.25754175883881547
0.6,0.49999999999999994,0.2803913807849562
0.5499999999999999,0.49999999999999994,0.25754175883881547
0.5499999999999999,0.44999999999999996,0.2318711505658931
0.49999999999999994,0.44999999999999996,0.21085670790867642
0.49999999999999994,0.49999999999999994,0.2342007914273313
0.49999999999999994,0.5499999999999999,0.2575409884243877
0.44999999999999996,0.5499999999999999,0.2318699907144106
0.44999999999999996,0.6,0.252440833210975
0.39999999999999997,0.6,0.2250168981698615
0.39999999999999997,0.65,0.24254216824457914
0.39999999999999997,0.7000000000000001,0.2588310955179178
0.39999999999999997,0.7500000000000001,0.27346561500739885
0.44999999999999996,0.7500000000000001,0.3067942639944028
0.44999999999999996,0.8000000000000002,0.32091545485079176
0.49999999999999994,0.8000000000000002,0.3564450028984712
0.5499999999999999,0.8000000000000002,0.3919691959245774
0.5499999999999999,0.8500000000000002,0.40593132703229007
0.5499999999999999,0.9000000000000002,0.4162079901873752
0.49999999999999994,0.9000000000000002,0.3784869063108167
0.5499999999999999,0.9000000000000002,0.4162079901873752
0.5499999999999999,0.8500000000000002,0.40593132703229007
0.5499999999999999,0.9000000000000002,0.4162079901873752
0.5499999999999999,0.9500000000000003,0.42249886911582984
0.6,0.9500000000000003,0.4599843153853314
0.5499999999999999,0.9500000000000003,0.42249886911582984
0.5499999999999999,1.0000000000000002,0.42461770404045485
0.5499999999999999,1.0500000000000003,0.4225014737967324
0.49999999999999994,1.0500000000000003,0.3842094643270654
0.5499999999999999,1.0500000000000003,0.4225014737967324
0.49999999999999994,1.0500000000000003,0.3842094643270654
0.5499999999999999,1.0500000000000003,0.4225014737967324
0.5499999999999999,1.1000000000000003,0.41621353803945066
0.49999999999999994,1.1000000000000003,0.3784910368619295
0.49999999999999994,1.0500000000000003,0.3842094643270654
0.49999999999999994,1.1000000000000003,0.3784910368619295
0.5499999999999999,1.1000000000000003,0.41621353803945066
0.5499999999999999,1.0500000000000003,0.4225014737967324
0.49999999999999994,1.0500000000000003,0.3842094643270654
0.5499999999999999,1.0500000000000003,0.4225014737967324
0.49999999999999994,1.0500000000000003,0.3842094643270654
0.44999999999999996,1.0500000000000003,0.34591192712825164
0.49999999999999994,1.0500000000000003,0.3842094643270654
0.49999999999999994,1.1000000000000003,0.3784910368619295
0.49999999999999994,1.0500000000000003,0.3842094643270654
0.44999999999999996,1.0500000000000003,0.34591192712825164
0.39999999999999997,1.0500000000000003,0.30833334252370664
0.35,1.0500000000000003,0.27210266902874214
0.39999999999999997,1.0500000000000003,0.30833334252370664
0.39999999999999997,1.0000000000000002,0.3098782421423591
0.44999999999999996,1.0000000000000002,0.34764495777715443
0.44999999999999996,0.9500000000000002,0.345910497649064
0.44999999999999996,0.9000000000000001,0.34076018245234085
0.49999999999999994,0.9000000000000001,0.3784869063108167
0.44999999999999996,0.9000000000000001,0.34076018245234085
0.44999999999999996,0.9500000000000002,0.345910497649064
0.44999999999999996,0.9000000000000001,0.34076018245234085
0.44999999999999996,0.9500000000000002,0.345910497649064
0.44999999999999996,0.9000000000000001,0.34076018245234085
0.44999999999999996,0.8500000000000001,0.3323465359120938
0.49999999999999994,0.8500000000000001,0.36914169531845903
0.49999999999999994,0.8,0.3564450028984711
0.5499999999999999,0.8,0.39196919592457735
0.49999999999999994,0.8,0.3564450028984711
0.49999999999999994,0.8500000000000001,0.36914169531845903
0.44999999999999996,0.8500000000000001,0.3323465359120938
0.49999999999999994,0.8500000000000001,0.36914169531845903
0.49999999999999994,0.8,0.3564450028984711
0.49999999999999994,0.8500000000000001,0.36914169531845903
0.49999999999999994,0.9000000000000001,0.3784869063108167
0.49999999999999994,0.9500000000000002,0.38420752505985817
0.49999999999999994,0.9000000000000001,0.3784869063108167
0.49999999999999994,0.8500000000000001,0.36914169531845903
0.44999999999999996,0.8500000000000001,0.3323465359120938
0.39999999999999997,0.8500000000000001,0.29624196655443424
0.44999999999999996,0.8500000000000001,0.3323465359120938
0.49999999999999994,0.8500000000000001,0.36914169531845903
0.49999999999999994,0.9000000000000001,0.3784869063108167
0.44999999999999996,0.9000000000000001,0.34076018245234085
0.49999999999999994,0.9000000000000001,0.3784869063108167
0.44999999999999996,0.9000000000000001,0.34076018245234085
0.49999999999999994,0.9000000000000001,0.3784869063108167
0.44999999999999996,0.9000000000000001,0.34076018245234085
0.44999999999999996,0.8500000000000001,0.3323465359120938
0.44999999999999996,0.9000000000000001,0.34076018245234085
0.49999999999999994,0.9000000000000001,0.3784869063108167
0.49999999999999994,0.8500000000000001,0.36914169531845903
0.49999999999999994,0.9000000000000001,0.3784869063108167
0.49999999999999994,0.8500000000000001,0.36914169531845903
0.49999999999999994,0.8,0.3564450028984711
0.5499999999999999,0.8,0.39196919592457735
0.49999999999999994,0.8,0.3564450028984711
0.49999999999999994,0.8500000000000001,0.36914169531845903
0.5499999999999999,0.8500000000000001,0.40593132703229
0.49999999999999994,0.8500000000000001,0.36914169531845903
0.5499999999999999,0.8500000000000001,0.40593132703229
0.5499999999999999,0.8,0.39196919592457735
0.6,0.8,0.42674562016101897
0.6,0.8500000000000001,0.44194657712303936
0.5499999999999999,0.8500000000000001,0.40593132703229
0.5499999999999999,0.9000000000000001,0.41620799018737514
0.5499999999999999,0.9500000000000002,0.42249886911582984
0.5499999999999999,0.9000000000000001,0.41620799018737514
0.6,0.9000000000000001,0.45313512325140115
0.5499999999999999,0.9000000000000001,0.41620799018737514
0.5499999999999999,0.9500000000000002,0.42249886911582984
0.49999999999999994,0.9500000000000002,0.38420752505985817
0.49999999999999994,1.0000000000000002,0.38613415544640384
0.49999999999999994,0.9500000000000002,0.38420752505985817
0.49999999999999994,1.0000000000000002,0.38613415544640384
0.5499999999999999,1.0000000000000002,0.42461770404045485
0.5499999999999999,0.9500000000000002,0.42249886911582984
0.6,0.9500000000000002,0.4599843153853314
0.6,0.9000000000000001,0.45313512325140115
0.5499999999999999,0.9000000000000001,0.41620799018737514
0.5499999999999999,0.9500000000000002,0.42249886911582984
0.49999999999999994,0.9500000000000002,0.38420752505985817
0.5499999999999999,0.9500000000000002,0.42249886911582984
0.49999999999999994,0.9500000000000002,0.38420752505985817
0.49999999999999994,0.9000000000000001,0.3784869063108167
0.5499999999999999,0.9000000000000001,0.41620799018737514
0.6,0.9000000000000001,0.45313512325140115
0.65,0.9000000000000001,0.48843089769854314
0.7000000000000001,0.9000000000000001,0.5212392501707903
0.65,0.9000000000000001,0.48843089769854314
0.65,0.9500000000000002,0.4958138120755823
0.6,0.9500000000000002,0.4599843153853314
0.65,0.9500000000000002,0.4958138120755823
0.65,1.0000000000000002,0.498300928285177
0.65,0.9500000000000002,0.4958138120755823
0.7000000000000001,0.9500000000000002,0.5291183715052787
0.65,0.9500000000000002,0.4958138120755823
0.7000000000000001,0.9500000000000002,0.5291183715052787
0.7500000000000001,0.9500000000000002,0.5590445509212617
0.7500000000000001,1.0000000000000002,0.5618498668686562
0.7500000000000001,0.9500000000000002,0.5590445509212617
0.8000000000000002,0.9500000000000002,0.5847906812181021
0.8000000000000002,0.9000000000000001,0.5760816853976596
0.8000000000000002,0.8500000000000001,0.5618564801715743
0.8500000000000002,0.8500000000000001,0.5818898169009084
0.8500000000000002,0.8,0.5618745688770465
0.8500000000000002,0.75,0.5371497822148091
0.8500000000000002,0.8,0.5618745688770465
0.9000000000000002,0.8,0.5761277582871076
0.9500000000000003,0.8,0.5848789592668522
0.9500000000000003,0.75,0.5591414291813118
1.0000000000000002,0.75,0.5620068970816837
1.0000000000000002,0.8,0.5878766476860594
1.0000000000000002,0.75,0.5620068970816837
0.9500000000000002,0.75,0.5591414291813117
0.9500000000000002,0.8,0.5848789592668522
0.9500000000000002,0.75,0.5591414291813117
0.9500000000000002,0.7,0.5292181808492878
0.9500000000000002,0.75,0.5591414291813117
0.9000000000000001,0.75,0.5507755706455159
0.9000000000000001,0.8,0.5761277582871076
0.9000000000000001,0.75,0.5507755706455159
0.9500000000000002,0.75,0.5591414291813117
0.9500000000000002,0.7,0.5292181808492878
0.9500000000000002,0.6499999999999999,0.49591258712808994
0.9500000000000002,0.7,0.5292181808492878
1.0000000000000002,0.7,0.5319301040110244
1.0000000000000002,0.6499999999999999,0.49845371668027644
1.0500000000000003,0.6499999999999999,0.49604977289699703
1.0500000000000003,0.7,0.5293648691670135
1.0500000000000003,0.75,0.5592968673122422
1.0000000000000002,0.75,0.5620068970816837
1.0500000000000003,0.75,0.5592968673122422
1.1000000000000003,0.75,0.5511064805719122
1.0500000000000003,0.75,0.5592968673122422
1.1000000000000003,0.75,0.5511064805719122
1.1000000000000003,0.8,0.5764753292932391
1.0500000000000003,0.8,0.5850422634120751
1.0000000000000002,0.8,0.5878766476860594
1.0000000000000002,0.75,0.5620068970816837
1.0500000000000003,0.75,0.5592968673122422
1.0500000000000003,0.7,0.5293648691670135
1.0000000000000002,0.7,0.5319301040110244
0.9500000000000002,0.7,0.5292181808492878
0.9500000000000002,0.75,0.5591414291813117
0.9500000000000002,0.8,0.5848789592668522
0.9000000000000001,0.8,0.5761277582871076
0.9500000000000002,0.8,0.5848789592668522
0.9500000000000002,0.8500000000000001,0.6057144125988289
0.9500000000000002,0.9000000000000001,0.6210515647752002
0.9500000000000002,0.9500000000000002,0.6304427345614544
0.9000000000000001,0.9500000000000002,0.6210078306747119
0.9000000000000001,1.0000000000000002,0.6241269060980886
0.9000000000000001,0.9500000000000002,0.6210078306747119
0.9000000000000001,0.9000000000000001,0.6117581149996741
0.9000000000000001,0.9500000000000002,0.6210078306747119
0.9000000000000001,0.9000000000000001,0.6117581149996741
0.8500000000000001,0.9000000000000001,0.5966226295909969
0.9000000000000001,0.9000000000000001,0.6117581149996741
0.9500000000000002,0.9000000000000001,0.6210515647752002
0.9000000000000001,0.9000000000000001,0.6117581149996741
0.9000000000000001,0.9500000000000002,0.6210078306747119
0.9000000000000001,1.0000000000000002,0.6241269060980886
